file_name,sampen,LLE,hurst_exponent
2019-phrase.wav,0.07995672151267495,0.00879075807122257,0.7963270369936687
2329-phrase.wav,0.09719491772019932,0.005137739520763417,0.8827679861020953
1008-phrase.wav,0.07959642552866145,0.009736271580523747,0.8913535610588212
2091-phrase.wav,0.1697404559903529,0.012197455069176223,0.7964099894466707
1713-phrase.wav,0.09229569234125035,0.0041146373390255645,0.8153586723478452
1119-phrase.wav,0.09088374806460096,0.008336828522678244,0.8873925930143474
1350-phrase.wav,0.15746861721476,0.005417390048963516,0.8033175789098357
2259-phrase.wav,0.1203841449671732,0.009455553272314149,0.8413135019381743
2486-phrase.wav,0.09313980899702005,0.009766305544078169,0.8148083555343508
1612-phrase.wav,0.10852014409506484,0.011653693098770946,0.7926733175419862
1751-phrase.wav,0.05860621366810836,0.01024063846521199,0.9184553107564459
1129-phrase.wav,0.08776248165225384,0.020339049308823118,0.8527217677273048
1198-phrase.wav,0.09445920323764234,0.013168754015172823,0.8644093336430817
2223-phrase.wav,0.1890542734080541,0.016199810433208485,0.8160035896022099
1283-phrase.wav,0.08681494640209754,0.009384410687457703,0.8744003570790048
2475-phrase.wav,0.11398674723260901,0.010606522727430833,0.8402573127260418
1620-phrase.wav,0.13088607529854357,0.005304448048871265,0.8531399537845163
2484-phrase.wav,0.38134702569049855,0.016627732654670643,0.6865987430778268
1589-phrase.wav,0.0879953788808825,0.0055803788238840074,0.8627794539972258
676-phrase.wav,0.11653846733108121,0.010856685907068411,0.8253732185542424
1073-phrase.wav,0.15128795273913262,0.006484089697714272,0.871396659124577
95-phrase.wav,0.06264812993755828,0.005267067406270366,0.8235950170502542
30-phrase.wav,0.1265426652861559,0.010639372206570885,0.8388981192799949
2535-phrase.wav,0.12116306752931162,0.005242739299755759,0.7787892773984009
1138-phrase.wav,0.14314999749366486,0.008031155015126946,0.8451747494456578
681-phrase.wav,0.08155910202715988,0.004443621803360568,0.9122997584004311
1482-phrase.wav,0.14666141624165582,0.007404949497004981,0.7998176074227947
690-phrase.wav,0.0669359886894029,0.008094717326917142,0.9016883598056649
131-phrase.wav,0.13716210664296566,0.006536369574697397,0.8386496562688631
1231-phrase.wav,0.07383004275889074,0.008373347182218185,0.8771808505030338
493-phrase.wav,0.0696524976039743,0.010392387369365213,0.9217180913931067
2315-phrase.wav,0.08398657622283943,0.012590470170616158,0.7191838672155855
1224-phrase.wav,0.19051393815144,0.011281218707727239,0.894833700964816
360-phrase.wav,0.06008764469056608,0.007188416709995316,0.8548223337857253
2381-phrase.wav,0.0858660339469153,0.006541368708788594,0.8376185583971401
2564-phrase.wav,0.1245771635420217,0.005330114760471719,0.8599976532841999
2401-phrase.wav,0.08112449242630795,0.0070281974355080636,0.860943890699365
98-phrase.wav,0.10043291889889978,0.015603060292122089,0.8822544166256667
728-phrase.wav,0.03836273441078855,0.0016833375761309824,0.7554405264643202
1219-phrase.wav,0.058612874404914264,0.008848221216588927,0.7945624446868749
2549-phrase.wav,0.09814074560892422,0.0034540118841485685,0.8807949363845909
1477-phrase.wav,0.0647674676032562,0.007823005116971742,0.9183240957996144
1915-phrase.wav,0.0632960785928621,0.011513927468022774,0.8423037310224122
1019-phrase.wav,0.07825128703311848,0.0070971761431012454,0.8620903782185538
2319-phrase.wav,0.061894015960158,0.007203562233453562,0.8503648528097757
1927-phrase.wav,0.07896092255711673,0.01325877913855066,0.8035313562742353
691-phrase.wav,0.06143653555952315,0.008542756388958257,0.8089843651356944
1130-phrase.wav,0.1029767370469022,0.010805842750950919,0.7781020182338617
1512-phrase.wav,0.07824582800238235,0.010573820601728632,0.867670504788768
1735-phrase.wav,0.10195992905964318,0.004712903658549002,0.9237031341702351
2232-phrase.wav,0.05886421646996814,0.008625325857690866,0.8700784546084936
1939-phrase.wav,0.13077716294761715,0.010829243021951677,0.8655904284782211
1902-phrase.wav,0.14020292106134546,0.008008933246583833,0.8843943597282609
1076-phrase.wav,0.13672718755792143,0.00800392983471541,0.8907335008895463
879-phrase.wav,0.09431893915287118,0.0027886506378826947,0.8221263512022771
1201-phrase.wav,0.11808647577523634,0.0033109074053557395,0.9185466749146274
151-phrase.wav,0.10669496007960809,0.005223542666263751,0.896939143684742
2402-phrase.wav,0.05493009051981739,0.005184212704118122,0.942086683022635
2074-phrase.wav,0.052115607204890384,0.01664791609382967,0.8298418433394535
1030-phrase.wav,0.09675868682034273,0.007616892769844002,0.8489215645148913
1053-phrase.wav,0.12127471655195891,0.007486679427251439,0.8157335475626601
2286-phrase.wav,0.10424186398008378,0.0061462301025747,0.7876477948940137
731-phrase.wav,0.12280917205102358,0.007393316491583907,0.8736692623802085
72-phrase.wav,0.07970423623969168,0.007244616343562717,0.9016035646662259
948-phrase.wav,0.15568966602061013,0.012029882301961567,0.7576434230978071
1087-phrase.wav,0.1610705595389164,0.016705044678279306,0.7538541907994845
1699-phrase.wav,0.1003614650595174,0.008760795778257937,0.7871726240637528
2555-phrase.wav,0.0587629763436735,0.01105610320442605,0.83250885092233
2069-phrase.wav,0.20514836285279206,0.009454519645901861,0.8576789593581061
1326-phrase.wav,0.11206547801625057,0.002926884446219994,0.8170923443968556
3-phrase.wav,0.21243718720935806,0.0052377865533778595,0.9163579839495074
2303-phrase.wav,0.11309694866288829,0.007015821001583414,0.8001527776245557
1756-phrase.wav,0.1505887032166845,0.0031906439931752564,0.8777264457835054
2583-phrase.wav,0.13206567805996497,0.005624078584283789,0.8496178435857297
2265-phrase.wav,0.1311536071826532,0.008831294766046022,0.8575997708235058
1875-phrase.wav,0.14302852024985355,0.009455977226857128,0.8970555975548966
1039-phrase.wav,0.0416512084092614,0.010727752061714774,0.906291321415526
25-phrase.wav,0.12226683278546736,0.01310804275641762,0.8431218533251414
1661-phrase.wav,0.08293328259347037,0.006357591642289341,0.8788220740070687
893-phrase.wav,0.17050403530826433,0.004042016746726708,0.886868040468008
1917-phrase.wav,0.10692578871635439,0.02437751293182369,0.8890568154818097
1900-phrase.wav,0.1056302411951699,0.008151156847258515,0.8900246508657841
1883-phrase.wav,0.08368820303656471,0.007537727188645683,0.8420547892088215
503-phrase.wav,0.10099641737388237,0.009795664486132078,0.7929565727078375
2300-phrase.wav,0.10978912235985301,0.004171780100240495,0.8883609532078319
2440-phrase.wav,0.06936803669020025,0.012253398644296764,0.7288095832059953
1443-phrase.wav,0.08764423486171638,0.010870841392000829,0.8660398784929229
1056-phrase.wav,0.13498778830112565,0.009583847146285253,0.8250565297245853
2030-phrase.wav,0.10520277564447368,0.0054954199398826505,0.8687679135265345
2079-phrase.wav,0.15824271519308195,0.004089816766733487,0.8812742495643892
57-phrase.wav,0.13466906352108168,0.013437165084638028,0.5636467024553411
1205-phrase.wav,0.09892956097819412,0.01011624674012643,0.877841361003673
719-phrase.wav,0.19153574209648194,0.01171935462826834,0.8690440637763883
1244-phrase.wav,0.09404746774402566,0.006335429178645237,0.8887243499615756
1539-phrase.wav,0.1455207045378501,0.007280839984599152,0.8605913375732814
1184-phrase.wav,0.07679543903847104,0.008708185141848483,0.7659834065824093
1491-phrase.wav,0.1093389297793173,0.00763133683599027,0.7925530991420925
2600-phrase.wav,0.0571291531615329,0.006658845901861665,0.8503702169200162
1037-phrase.wav,0.11940958252749719,0.011504091176771564,0.8393141365877522
1879-phrase.wav,0.09056583472597389,0.006904393120815896,0.719405205151259
2373-phrase.wav,0.05786178975414945,0.013739788264119994,0.8304139420510399
2207-phrase.wav,0.06519044031758078,0.005590349849089665,0.7950451205303981
947-phrase.wav,0.09590493546945765,0.014826298913415472,0.9025065259147922
1163-phrase.wav,0.15042072923058583,0.024370121597347364,0.7712497626260558
1253-phrase.wav,0.10281533173726136,0.004832745614665629,0.8112296620429879
1558-phrase.wav,0.1942724460439814,0.007807910711245403,0.8813931822948151
981-phrase.wav,0.03689891488438176,0.004913515369402634,0.8935527147342046
739-phrase.wav,0.06626607469605136,0.009649403124811858,0.906605040058641
1156-phrase.wav,0.11217445262725587,0.008418654372800805,0.8784850264828734
1597-phrase.wav,0.09412693171435005,0.009925328231298096,0.8616920778140458
