file_name,sampen,LLE,hurst_exponent
2298-i_n-egg.wav,0.24799003287338,0.004297968053139825,0.9776073595124775
1082-i_n-egg.wav,0.09454166513315937,0.022626051535973205,0.9838749713617853
127-i_n-egg.wav,0.8938913582409443,1.68692834215121e-05,1.0694618090886618
742-i_n-egg.wav,0.07094835183933423,-0.015371438176463706,1.0698061471108569
2021-i_n-egg.wav,0.4535014776759199,0.0007620988517242406,0.9013881802390193
1554-i_n-egg.wav,0.06131942926860211,0.0009502297514802394,0.9887717845256345
68-i_n-egg.wav,0.06251988540937178,-0.015678850250627516,0.9961934071239427
1584-i_n-egg.wav,0.12097197287655716,0.002851969340314824,0.9746526905097184
2152-i_n-egg.wav,0.06100679372845864,-0.012049670826048527,1.014198829299302
1576-i_n-egg.wav,0.1149765977091207,-0.0005803554208128186,0.9967520035863946
160-i_n-egg.wav,0.10827819798787663,0.008468300646001608,0.9862996634958354
734-i_n-egg.wav,0.09561902710762474,0.00381850485770122,0.916031799606531
2565-i_n-egg.wav,0.2224814132886759,0.0016574517823160254,0.9088647338273433
1881-i_n-egg.wav,0.11352119836260313,0.014668487277932848,0.9596805186024875
60-i_n-egg.wav,0.05934738963628595,0.016462323963230364,0.9634503007766682
2097-i_n-egg.wav,0.12849755936970253,-0.008811980444117655,0.95707505906436
833-i_n-egg.wav,0.1135352754789906,0.0030148151889805215,0.9528890596237434
1811-i_n-egg.wav,0.10536752323126129,0.005170063126000454,0.9736147313263328
2439-i_n-egg.wav,0.8796726376236648,0.001140112118079606,1.072571966510523
1312-i_n-egg.wav,0.08631896485930021,-0.0036464088029575666,0.9327114994345652
1431-i_n-egg.wav,0.08594006040089676,0.0017101224747419418,0.930380701153608
1771-i_n-egg.wav,0.4034723692420553,0.0031579271251080615,1.0041642097068086
1656-i_n-egg.wav,0.1861695908798395,0.0036964314085963738,0.924595316365687
1440-i_n-egg.wav,0.1090972810697948,0.005681799686272715,0.9592743495171232
2006-i_n-egg.wav,0.06757390538836282,-0.02013956904411317,0.9992851283606328
1221-i_n-egg.wav,0.2142016320553752,0.0011260494136140727,0.8397808709614747
1598-i_n-egg.wav,0.1053560202749772,0.011274742082951218,0.8952393809083845
1465-i_n-egg.wav,0.21403571979204372,0.0036644272751859552,0.9166585347431373
1435-i_n-egg.wav,0.11981527290649802,0.0025571095775550876,0.9470345220911368
2315-i_n-egg.wav,0.11016246457455282,0.0014658153731867897,0.8994525179481344
1617-i_n-egg.wav,0.2058125996932283,0.0038036140766773492,0.9926597814512703
66-i_n-egg.wav,0.06720046432794215,-0.002583147188939097,0.980121685903609
2396-i_n-egg.wav,0.5985067161245741,0.007399655396447483,0.8304864657115256
1924-i_n-egg.wav,0.18838212804264298,0.011848149406553498,0.9532161722112475
1174-i_n-egg.wav,0.24286821397584432,0.001657645570597887,0.9150595498100369
1843-i_n-egg.wav,0.11748424609301296,0.001437536743392124,0.9004049381525034
1365-i_n-egg.wav,0.09205314725441885,0.0021432539326462054,0.920285957879076
2263-i_n-egg.wav,0.8714084589783658,0.0012739533367579169,0.9472564590704883
2459-i_n-egg.wav,0.13588221250372692,0.0020317406957517463,0.9443949948429436
1250-i_n-egg.wav,0.14442218179715535,0.0027446537227421752,0.9696031027628956
1847-i_n-egg.wav,0.10211697814125842,0.002549064552390996,0.9655951467681918
2605-i_n-egg.wav,1.6868771631779382,0.047350656475691116,0.9958559228809583
1596-i_n-egg.wav,0.12538956622538963,0.002720017620569738,0.9275598785056013
2221-i_n-egg.wav,0.13609657064074754,0.0014830770254795039,0.8891365582085572
1065-i_n-egg.wav,0.1731123250373457,0.0045510789946320365,0.9117109082468555
1393-i_n-egg.wav,0.26715976607176434,0.0015527956905555225,0.9446762450346262
2025-i_n-egg.wav,0.07961375594291706,0.0028395568905164644,0.961608326099436
612-i_n-egg.wav,0.11130840297601478,0.005172338550356783,0.9753867377577623
1572-i_n-egg.wav,0.06536076422355107,0.0058954862447886365,0.9777589260095658
1935-i_n-egg.wav,0.08956581776761859,0.0035787942599616192,0.8776617007297309
2547-i_n-egg.wav,0.07061019990464423,0.0056266679868593695,0.9687449905241695
1105-i_n-egg.wav,0.13711712489999742,0.007545606718317234,0.9106066080530519
2392-i_n-egg.wav,0.11187991528724085,-0.017687632807997903,1.075703686689401
2537-i_n-egg.wav,0.06826721389449238,0.006325403639861324,0.9049704904628201
2223-i_n-egg.wav,0.2043905853071434,0.006189256756748993,0.9712150687706069
1335-i_n-egg.wav,0.09896951011700042,0.0024386572727620537,0.9150970910102965
104-i_n-egg.wav,0.10165231014332084,0.0005848444876124022,0.9027439117806455
1483-i_n-egg.wav,0.032054540882494806,-0.012524812602432382,1.0117699069991828
2052-i_n-egg.wav,0.284804837847575,0.006129746288745094,0.9681101358873678
1840-i_n-egg.wav,0.3638039323405048,0.0007002076106285218,0.9841050961849547
909-i_n-egg.wav,0.11011744878339273,0.002519007903247689,0.9499528001791127
2149-i_n-egg.wav,0.06597158190307736,-0.03391513957843909,0.9645503527126711
1594-i_n-egg.wav,1.3513611505048182,0.0010458424881703847,0.9907916619015329
2471-i_n-egg.wav,0.1889803161844262,0.0026554226219021437,0.9741472409008292
1359-i_n-egg.wav,0.10811851730469207,0.002833028252308194,0.912594367842199
1538-i_n-egg.wav,0.0910846494556276,-0.0017107202143528115,0.945312891789747
1316-i_n-egg.wav,0.20668947955094485,0.0031001141674688727,0.9389249518936027
1230-i_n-egg.wav,0.060833827677427794,-0.015864008075588343,0.9816422680975029
1092-i_n-egg.wav,0.22825792633428207,0.008782945491455429,0.98895840736553
450-i_n-egg.wav,0.5004943781713292,-3.8409467010049756e-05,0.9415467455537909
1264-i_n-egg.wav,0.12785661038679683,0.01781598421243517,0.9951411423731017
1396-i_n-egg.wav,0.3765869055001037,0.004515345319840646,0.9332787880676872
495-i_n-egg.wav,0.0929206628580231,-0.009233890540455224,0.9740787672332073
1299-i_n-egg.wav,0.14545478057344252,0.0026862621307373086,0.9173150999091899
937-i_n-egg.wav,0.11445782039860151,0.0034225424658815844,0.9263308596185176
1216-i_n-egg.wav,0.20450559897791484,-0.002275216456771029,0.9501924221673613
2015-i_n-egg.wav,0.057577845610560605,-0.0323854173932756,0.9767507562145893
1746-i_n-egg.wav,0.0855915408141803,-0.0029579865259558216,0.9565105367747462
830-i_n-egg.wav,0.0488490045328685,-0.016112611843989346,0.9724581478745997
1699-i_n-egg.wav,0.10103241965027032,0.0019535329414026316,0.9408690741372443
1251-i_n-egg.wav,0.1618355944407565,0.00214583586647872,0.9652764578554393
1447-i_n-egg.wav,0.07128979798290047,-0.0013274897585857288,0.983972400528089
2458-i_n-egg.wav,0.1901906873610123,0.0062247689094459885,1.0082124820220177
683-i_n-egg.wav,0.135808963020922,0.002357479615427168,0.8550713116830079
916-i_n-egg.wav,0.09136048391305043,-0.016886609417575204,0.9936382886262687
2190-i_n-egg.wav,0.1820706301153772,0.00047909206593246454,1.0384752361780665
2546-i_n-egg.wav,0.11677928183058818,0.006019929795287713,0.9171953884865324
899-i_n-egg.wav,0.06678084955421351,-0.006466575435825089,1.0038645324569018
2008-i_n-egg.wav,1.077151074086817,0.0017203100063570534,0.968633040763581
