file_name,GFCC_1_mean,GFCC_1_std,GFCC_1_skew,GFCC_1_kurt,GFCC_2_mean,GFCC_2_std,GFCC_2_skew,GFCC_2_kurt,GFCC_3_mean,GFCC_3_std,GFCC_3_skew,GFCC_3_kurt,GFCC_4_mean,GFCC_4_std,GFCC_4_skew,GFCC_4_kurt,GFCC_5_mean,GFCC_5_std,GFCC_5_skew,GFCC_5_kurt,GFCC_6_mean,GFCC_6_std,GFCC_6_skew,GFCC_6_kurt,GFCC_7_mean,GFCC_7_std,GFCC_7_skew,GFCC_7_kurt,GFCC_8_mean,GFCC_8_std,GFCC_8_skew,GFCC_8_kurt,GFCC_9_mean,GFCC_9_std,GFCC_9_skew,GFCC_9_kurt,GFCC_10_mean,GFCC_10_std,GFCC_10_skew,GFCC_10_kurt,GFCC_11_mean,GFCC_11_std,GFCC_11_skew,GFCC_11_kurt,GFCC_12_mean,GFCC_12_std,GFCC_12_skew,GFCC_12_kurt,GFCC_13_mean,GFCC_13_std,GFCC_13_skew,GFCC_13_kurt
2019-phrase.wav,0.4172106292948399,0.3114443004835358,0.6945107873965145,-0.41635225008204335,-0.07645920947439232,0.27639507629673776,-3.4027859069494206,12.97120475828587,0.043600503342522225,0.2282582680000756,3.052975440845931,15.616033228998752,-0.11468275188057972,0.18506978070719557,-2.6500723776777484,10.42892832203604,-0.037593982165117584,0.1657134267541959,2.9917989057236456,15.458936045211118,-0.03866530827714835,0.11858399216691215,-2.3791303832842905,14.165104623327437,0.023257004155166645,0.09600908809843532,2.979692013611323,14.271737741870432,-0.03223411709201034,0.07202618565545987,-2.7010535593168328,12.890065124480289,0.026052239767536216,0.060752896374066036,2.334917274053285,10.598121198895884,0.0068902813613176865,0.04828522826880542,-2.3618761083503528,14.513344653856262,0.03393541100166397,0.04889611426685492,1.2135928492863912,3.85686692704435,0.015554371545004733,0.03350667849115275,-2.191962648118204,12.533115912002684,0.023330931549254856,0.04746649700535199,0.9944139454524008,1.981370427517433
2329-phrase.wav,0.21119964173139147,0.22073643428961398,1.6815435715693197,3.0915290162344817,-0.012260991114314604,0.12308326921839668,-2.153790082293602,8.097315192041856,0.011976762275003902,0.11912124807849137,-1.8913803487723662,10.282708202673902,-0.03523378711238638,0.08474270522847188,-2.812103375422577,8.082905792264556,-0.01522586703663627,0.054046278367089806,0.37419953039098247,3.081716704005225,-0.02248909909929841,0.06253259688882438,1.371833161706381,5.9802997265996485,0.0010720259814065661,0.03598915132790018,0.020259298143234877,4.367612445369291,-0.01792249145355679,0.03558542529590752,-2.2603600228972294,7.100112415505578,-0.009355174152315944,0.026420065346971864,-1.5755164313505188,6.434130320053308,0.00197487457048576,0.024971373519337516,0.2345106547053984,4.472488579714313,-0.00488067643808735,0.01923620244624027,-2.3527652305457556,10.612174174758808,0.0021566976767237555,0.017093158494657507,0.5665901190774031,11.54675847926675,0.0003148552926782448,0.0181145615930141,1.7315708549670643,7.284607740134806
1008-phrase.wav,0.4464406074342268,0.30494532409170905,0.9631279730411957,0.32951351741531054,-0.024083918054457216,0.11998298928164954,-1.9724484798589859,4.932924033722355,-0.050702959182941196,0.1792752437426205,-2.1611635933857722,4.606586465298764,0.005627890804534873,0.10526868876084561,-0.5636474487904439,1.0429710584195977,-0.06874031253449354,0.08564780607082972,-1.4819510817521955,2.672511582738327,-0.036983509205526906,0.08745774945778208,1.4330601251885633,2.3378814302383883,0.001991152596990884,0.0485935474307219,0.5885354073409086,0.46768522688640957,-0.036849612526787034,0.053780852643960736,-1.1262117223379233,3.3884386069983288,-0.024151044083421887,0.03384845077135244,0.7962132902924447,4.2724952433920365,-0.004805745040653984,0.03077689433575978,-1.692417969283932,5.825761847533485,0.00448138757762598,0.028150645539271095,-0.3988569904830906,3.141684826055119,-0.03438181240620209,0.027533535485926634,-0.965232250147666,0.9087706950430894,0.003797795671793297,0.03807017644867369,1.877138591730899,4.799084293362812
2091-phrase.wav,0.33065790964717995,0.23818243024043503,1.5074661649441288,3.6756079930167314,-0.007154985196145024,0.09143488015816481,-1.4167744963772664,2.446358100371709,-0.03544649840920717,0.10795461503099081,-2.4557828416291794,7.849799974066789,-0.027343234056142078,0.08454596745090505,-1.6570889518262149,3.962244539414928,-0.08038592199050038,0.0745377892017765,-0.44538220788133165,-0.8945903934053354,-0.02308992273734943,0.07885595462542903,2.9883442916680334,12.228606876800173,-0.012054336900260152,0.030775030125070775,0.4636170301617047,0.2643562746144825,-0.004494889008720546,0.038001872004174486,0.6360231042976265,2.015219366306341,-0.014263294805978216,0.025841664460027308,1.3545639215479663,3.3525918754193924,-0.012403423080562205,0.03860932101342577,-0.7623583284351606,1.1360425055502086,0.010161748905202146,0.03423423105694764,0.08587501746820717,0.9071330443173493,0.0021604304187486123,0.03906724400045134,0.7844024548996769,6.601968028536524,0.014109487364973623,0.03199104096490446,0.14688190851074978,2.7415065456159677
1713-phrase.wav,0.4854341776200279,0.35882992494943305,0.7609132841586864,-0.3840252984143562,-0.05997872078949617,0.32749525385845596,-3.9122293517038487,15.860282380913699,0.006436395102660216,0.3213842594239624,1.8756220639594638,8.399555526170342,-0.1559386203596694,0.21606512106611014,-2.4109383258515478,7.033824932733852,-0.02146435199957264,0.1917015044935851,2.204787701720662,7.24090882579487,-0.03977789083784411,0.13454524982323085,-0.3591311096691085,5.356254446232343,0.01976452255350599,0.09584622600890061,1.3487693659267461,3.4435023557264453,-0.033694945112525174,0.08092569950160461,-1.3810401557037568,2.1605638603196056,0.0020418360719396977,0.0354747499184581,0.9806814328478568,4.635985563345673,0.029691083852702044,0.05362705093745964,0.8694770288135724,0.6807841700344066,-0.008143140317816806,0.036773826449237844,-0.8099839363087246,2.278388658249285,0.01578608267001346,0.03186454870410485,0.9579964622600249,1.0848719102900368,0.017601824260199277,0.04470419934919801,0.9549370300035211,1.376998077702969
1119-phrase.wav,0.6189536899108066,0.32802083291538214,-0.11840128768162808,-1.0851840816106766,-0.18446536231940389,0.23983954735837693,-1.617388389367176,3.073178298019859,0.07613989525749802,0.18861591019904567,2.1148817879293795,6.467913559725737,-0.11684517196584185,0.17483172241361186,-0.5996426637734836,-0.25881302780514437,-0.09147909317326422,0.1729766455938053,0.5356818643080451,1.7512352740888417,-0.062492124469856976,0.08556749848135055,-0.7794669543263423,1.028382258071411,0.02491205516580332,0.08424894449900142,0.6622500108987074,1.5497221096693634,-0.055801873460892056,0.07251082191017565,-0.4908967262186147,-0.7041523938368179,0.023192487989744513,0.06670237026266103,-0.09746008337604072,0.129601916681243,0.06348687295946007,0.08189463094064418,0.5911451083327985,0.18695518087817264,0.0499602982816543,0.05853986062496536,0.7664466023798234,-0.1445103123621574,0.01412971651753894,0.04252522626027743,0.12191575146678305,0.31530006658216925,0.02932533907416603,0.03854401982352975,0.10703571533612324,-0.37425036903476316
1350-phrase.wav,0.4229643603819104,0.2661139654058194,0.4873672070460907,-0.7071832061427714,-0.01835177323286272,0.1905349435069564,-2.664736401694461,8.433469787673896,0.0032948727746152807,0.16790743260914653,-0.6751571653630875,3.5787951335855315,-0.05446968395979214,0.08961957811967454,-0.9942160037579846,2.5542290272271355,-0.08187367689837516,0.12973740085697003,-0.26410159129226457,0.899792624663522,-0.02220945015568303,0.06021646028724152,-0.016767418818765194,0.5126331511750872,-0.01834532908612929,0.0621390597274568,0.7418583709400619,1.3195933259067774,-0.0340909266110386,0.04491408683832584,-0.19779630419214997,0.17568476363593888,0.006444092671702518,0.03804036432515772,0.5386841956033319,0.2653727623567841,0.005187540553348974,0.04193067866313072,0.3283215078459405,0.3811685947211032,0.020888718805871127,0.039505242874010776,0.9260601249604465,0.705111226102233,0.014251017283357308,0.027316035493475624,1.0068831916739789,2.183399912556892,0.037052283328999625,0.045294836358677745,-0.07919615215598061,1.6277333243328318
2259-phrase.wav,0.48992877505580756,0.28389853372263646,0.6856304110540209,-0.0210050308566867,-0.03292139870125681,0.23038774757302571,-1.9250795545831134,3.7287534037155066,-0.01140891230009088,0.23601983190904652,-0.38323696082675557,3.3226436090911413,-0.10971435724015823,0.14651939886562312,-1.294585905412738,0.9618576666950087,-0.05543060052406847,0.1468210830037131,1.320039763396575,3.8786495040441267,-0.052298428452065754,0.09674467294896376,-0.28826238110763824,1.7700975725630785,0.016894077557759925,0.07820612870616579,1.5537366852802033,3.474221276662618,-0.02765898201278473,0.06210120426049498,-0.30272363833420446,0.9585042099284609,0.002987668780842287,0.05289421282507004,0.6296809335863319,0.8008130800043594,0.004339266288154863,0.04677869183421761,-0.5761220432396434,2.4921261802022174,0.027956523551521287,0.036796012578382005,0.5677116698524438,-0.5864064009246688,-0.002312834821637904,0.03737623579404005,0.10356098011995765,-0.3320447920960681,0.03553517376648657,0.04017706567115085,1.423781931407624,3.0546470489004705
2486-phrase.wav,0.43657770962301523,0.24771345906072265,0.8357961021959672,0.754918524187445,0.0006722114754331485,0.19388374305524522,-1.770291927893204,3.245222806887731,0.008640085588767233,0.19481315211664732,-1.5483856339922892,4.864391791092495,-0.11915408188119271,0.10890049663885373,-0.592663306948975,-0.0698845386156366,-0.06675421177245786,0.12153023581065747,0.600445111096406,-0.010373409114532883,-0.0597682673631622,0.07413466715677691,0.20725778122681363,-0.05718228476631415,-0.010609692636036214,0.060908454119815825,0.3170282512525502,1.4167232058887524,-0.02506449044491081,0.04370078291659602,-1.4788564668348596,2.2954529276100075,0.023604459773820863,0.03461798939307252,0.3957767071508861,0.47804471325773124,0.020786746329638617,0.034573621524244,1.1046744321011428,1.3566697850296574,0.009306208318253443,0.04659547762732316,-0.04958588453866003,1.0031088831726924,0.030408574148945697,0.036727198372124834,0.18665890780639857,-0.16940496555358742,0.009081979676949115,0.038353485042449904,-0.6870898992636061,0.7600941248382731
1612-phrase.wav,0.4742471795033554,0.2552298530291877,0.3122452290468242,-0.46251146559267164,-0.05267865547998254,0.144826237218828,-1.827488792625678,3.565523064981684,-0.007158184843655908,0.1660702303023463,-0.7224383875699266,2.4680514272249603,-0.11900768671231371,0.12321476078577896,-0.8284649262794398,-0.12504193862984803,-0.06893039181477416,0.11611983792450072,0.44192778673262295,0.019273554445561558,-0.015093627624369768,0.09464618130508179,1.6627406751816487,2.981712999774741,0.03158786504775989,0.039791876723227954,0.8668597289411967,1.1746106034453057,-0.025233819794899918,0.05806092908857158,-1.1392938783976825,1.4891844450586458,-0.0009454592114354364,0.04805021900553568,-0.6387928787717779,0.6229971513054986,0.02943573502872859,0.039221337384393685,-0.06607578518506882,-0.2403704984007935,-0.0071141658969380555,0.03982488074528785,0.7358086314322808,1.9966039867402952,0.009606094845898742,0.029908601872755763,0.3261724453360873,-0.050633486390907034,-0.0029438016014357513,0.03085555422818173,0.047723466069852345,0.16959893873050458
