file_name,BFCC_1_mean,BFCC_1_std,BFCC_1_skew,BFCC_1_kurt,BFCC_2_mean,BFCC_2_std,BFCC_2_skew,BFCC_2_kurt,BFCC_3_mean,BFCC_3_std,BFCC_3_skew,BFCC_3_kurt,BFCC_4_mean,BFCC_4_std,BFCC_4_skew,BFCC_4_kurt,BFCC_5_mean,BFCC_5_std,BFCC_5_skew,BFCC_5_kurt,BFCC_6_mean,BFCC_6_std,BFCC_6_skew,BFCC_6_kurt,BFCC_7_mean,BFCC_7_std,BFCC_7_skew,BFCC_7_kurt,BFCC_8_mean,BFCC_8_std,BFCC_8_skew,BFCC_8_kurt,BFCC_9_mean,BFCC_9_std,BFCC_9_skew,BFCC_9_kurt,BFCC_10_mean,BFCC_10_std,BFCC_10_skew,BFCC_10_kurt,BFCC_11_mean,BFCC_11_std,BFCC_11_skew,BFCC_11_kurt,BFCC_12_mean,BFCC_12_std,BFCC_12_skew,BFCC_12_kurt,BFCC_13_mean,BFCC_13_std,BFCC_13_skew,BFCC_13_kurt
1414-u_n.wav,-197.9553804166169,1.6420772226016933,-0.1286303813784212,-0.9985423519871062,9.097433394521433,0.9962279124142551,-0.20675584804036826,-0.7626329782451,10.847538134228607,1.1420577471655902,0.0701915930650113,-0.8615769950798677,-2.4642011372824175,0.7153165015413626,-0.19949559124417526,-0.43632071507950165,-4.829339142412506,0.8041958974127922,0.23967662102896742,0.31726861011420304,-1.5030522205783707,0.7423912562736873,-0.1888994272425419,1.3619709064204857,-2.7984419226355257,0.8229315972796293,-0.47107149641445045,-0.18089345082238273,0.5172505507594631,0.7539741138335615,-0.6412909452878068,0.7039090861389146,-2.902998168708717,0.6575787840637777,-0.037570624060182,-0.18541866309264465,-3.9117603869730115,0.738802728091332,0.4913409672060694,0.9435973452791955,-1.0594032473863517,0.3677230219004516,0.037440137363858,-0.511347841036407,2.6155225918750897,0.46959350429352,0.07106729460000645,-0.5217483638968181,0.5244687971437819,0.3739924535969552,0.07126657393544925,-0.4952047201769356
1265-u_n.wav,-193.07945316445657,1.3617793213091751,1.1127270348440923,0.32984430274966803,5.128347860844357,0.7042666865831956,-0.45299819554752907,-0.7540410120174874,7.825783388919682,0.6653155882755688,0.4185081799578151,-0.5399217991879275,-0.3868999589501381,0.7998652140558515,-0.7233558201136124,-0.4978370697175416,-17.52128368038249,0.692612723315018,0.49436859896745006,-0.4373029886128723,-0.5968362912962456,0.24768372078893874,0.10600594125414792,0.7815462474177992,0.4147857851137695,0.35561214968633853,-0.047698541614548756,-0.6400611400851663,0.7626672361014346,0.34603301260231145,-0.20737645292913967,0.24699621184601206,-0.7754570882691108,0.3190140862734312,0.17880437686059483,-0.11402113523135027,-2.514879850661402,0.36912242656439953,-0.20938711664908818,-0.9448893353979133,-1.7837010529426425,0.21442325946402244,-0.10222816965957023,0.23734579446977833,-0.6679802550484477,0.20089239777357032,0.4133053748320095,-0.12006317363396102,-0.9113852496827742,0.15795318119427237,0.28374609396257594,-0.25754125425285457
1075-u_n.wav,-197.36877141722616,2.5416378599802876,-1.1510342494202592,1.389245119496219,15.062572085477983,1.5804522356649158,0.5752919455093146,-0.35145029335684885,4.230096423448461,0.9350511908903893,-0.16833476402860276,-0.27533918447143346,-3.923549118776429,0.952909244930107,0.29913700049602776,0.6513209446377077,-5.482119344573294,1.4888272199972503,0.5119723937606423,-0.031689096185443244,0.14480562761608926,0.8799816335268646,-0.18080141791923998,-0.044181793537488634,0.707097053304248,0.8553743127657796,-0.577914281470195,-0.48527512324857014,-0.5197637148555733,1.006165982670027,0.903096609229672,0.3086286435041985,-2.3566340590631394,0.4649962508873806,-0.242499142339757,0.2977315608165618,-2.9249497194153773,0.6289492217707902,-0.1564399105278878,-0.33532816300185075,-0.36644847735293995,0.33905299475659467,0.030294832763872067,0.0809164876738615,-0.6227115273957243,0.4709851691364692,0.447926232469117,0.3531593669127986,-1.4794037422548472,0.38424248359254376,0.012616420031342923,0.06630909091302417
1758-u_n.wav,-198.12426351704312,0.8081319990932043,0.5674221383848066,0.3824801202319903,10.938431888034778,1.2848108450285622,0.21257877379750448,-0.7417524265639006,7.603259137612011,1.4519245557418654,0.3101809395062279,-0.18201200878245194,-1.479042115232928,1.287516306119802,-0.7582287984747438,0.15106220847178964,-7.753006785259345,1.126006194720538,0.5683848640786661,0.12823759318982253,-3.813644294936899,0.8407489778802294,0.4648404552132681,0.2412045792754034,1.607727579358856,1.132472415027845,-0.10047561794619503,-0.8004568683781432,0.5236193653657146,1.0529408796950035,1.140626416037525,2.1195821587080497,-4.800920246863642,1.4736944333752537,-0.3592747409205776,-0.4839009237785268,0.5098572802425179,0.46348941047367564,-0.1029540115812377,0.15523742014337794,-2.038940583563511,0.48695523366234594,-0.18963294797588076,-0.5681115734292064,-0.48865894978976904,0.9806236359954535,0.5046868629407506,-1.108266568785595,1.1233106652452687,0.3321963483256097,0.2525741724739774,-0.49260849145619945
16-u_n.wav,-188.17000108218085,2.9973407753166517,-0.42405406853326505,-1.250496978026433,3.7135998490179247,0.9043662664258663,0.16641233566872377,-0.603120872696699,5.624271897215752,0.7008133090397793,-0.20955395367978064,0.35302786804810626,-2.7155891645606527,0.8430810645728748,0.37482590478045247,-0.8186520187396487,-10.494157298811563,0.5492910631216829,-0.3352701114572944,0.32136207807856243,-3.40294151527764,0.6775740257080701,-0.47157350588365265,-0.4791847250218968,3.7168145621741435,0.7155778087200502,0.6256030557197956,0.8725105170480565,-4.701636259938838,0.3732459159066345,-0.07048779621148756,0.3690869843448148,-1.101094182099399,0.6007465817149218,0.08481881218563599,-0.6182553538170015,0.26450119297468333,0.35997775805895194,-1.0783819282358758,1.2663129777445237,-3.7812199699921116,0.222341340713835,-0.24973923453297772,-0.05975768898879963,0.5786125837061562,0.17040592364427717,0.11998214084431683,-0.24350364212252673,-2.7709226613512548,0.12953970862328554,-0.0943665285880394,-0.0212462512477245
2279-u_n.wav,-202.99682396913008,2.1372434902698423,0.7310398824249464,-0.1539800455944409,10.098693063290227,0.7406306012573919,0.2894260781577828,-0.19199129224925482,9.613146852886201,1.2533023581519904,-0.1959359342899605,-0.8407912540727764,-1.611981443598946,1.0318952256146823,-0.5132314014205374,-0.44291294440880913,-4.022173517701256,1.0961738952319462,0.24236314968394543,-0.8839193735148037,-3.5995397023217484,0.9944701984030572,-0.2803778219569451,-0.4871813245140877,-2.1415380455123443,0.7804868560889454,0.14088706853952532,-0.6839260846342863,0.16577867140837643,0.6931750925813865,-0.06563740847651117,-0.44684069312045516,-4.03243230498247,0.9254563902254616,-0.19408541561193285,-0.6802821572868205,-0.15021672422852933,0.4521039981143443,-0.2851624628402661,-0.0533801699830434,0.33054979258111955,0.541475802709718,-0.11519390113895066,-0.9402335840132428,-0.762027277393171,0.5094459613310144,0.6781819341315252,0.9958546692782617,-0.3582112927758492,0.4038384091394388,-0.21582298002832165,-0.22751744672172292
1472-u_n.wav,-201.34682246683937,3.527213553321097,1.001182149623973,0.13031492100827524,7.465544106747699,2.063763337816814,-0.8457553343696868,-0.2317461807947696,5.174342841502178,2.33678189235268,0.3035989011652103,-0.04713996598755221,0.02294302927351072,1.7170672509269782,0.15847678271158824,0.34022625543002416,-6.473613250844489,2.1884412614352224,-0.10218226477864403,-0.43175441575230034,-4.429380198367145,1.029115169125562,0.1961248589782051,-0.5547460631903034,0.6632626289872686,1.085478611927097,0.29159508808588075,0.8629213315433244,0.774052421110028,1.627852175798777,-0.6638019576199186,-0.45851133630000973,0.7049759258636461,0.909754530023257,0.04669795911404799,0.5609731654965318,-5.349201219719337,0.8179600500355587,-0.12667074481052534,-0.8082142516586961,-2.488686112709005,1.0808280338040588,-0.021262539267715767,-0.6944532616170243,-0.33779848818134345,1.1995167753286906,0.062453646437313964,-0.9331917216756125,-0.460033319376099,0.8639807342293768,0.3933675300080973,-0.09088778658034347
561-u_n.wav,-203.40663493239245,1.5537884817538845,0.960007671049401,1.8894933825663776,11.099604516208533,0.8731142325749619,0.3343263458246172,0.17304471604746263,13.92715790420601,1.3968481744933088,-0.19984852915308923,-0.5156996600131318,-6.02767460532908,0.9011368910052427,0.006573825358675157,0.5529127439821977,-1.9043035492671516,0.9441483330165854,0.3135571635470711,-0.13868504975381857,-0.9996690061767448,0.7847832243224709,0.25794262463173195,-0.5070687204738018,-4.2782110818304595,0.8132887969795011,-0.02889165348470574,-0.08738410093478777,0.24211453624808288,0.7829439801233002,-0.14183742105343763,-0.11942909919570743,-2.857449609609854,0.4582508265160974,0.050802242458229355,0.3441075679008416,-1.4348516701644165,0.5161168111407956,0.13296820234767612,-0.29898969001507947,-0.11205096435475569,0.47247701723633256,0.3563978380915554,-0.15956305880073973,-1.0548913515862135,0.3099451229505366,-0.06282979774093457,-0.5175169626855145,1.4775085959684156,0.4202643188519654,-0.3303007984769278,-0.7756739685630603
1912-u_n.wav,-197.69420181123874,0.8974833069234642,-0.11582090005926585,0.4343555924161442,11.577782469642669,0.8923709034637058,-0.12713430781831417,-0.33831880723779806,7.201638335843597,1.2465242162886394,0.04720989527401572,-0.6246945649022484,-1.8682854884910272,0.7724477957923452,-0.8219054023826182,1.1958652510412486,-7.719064267790312,0.76785432998015,0.20166675689515443,-0.30755767362760045,-1.2392589851599525,1.0012584027355464,-0.22745587402034725,-0.5078963192307353,0.06680590625021238,0.4198146598190006,0.22993076889067743,0.7083317042657082,-0.6905373803433019,0.9515911819598466,0.20904269669565972,-0.44086475763311306,-0.8861589317645031,0.4866564279594672,0.163331489723154,0.8605313060581072,-4.6066479025514955,0.7891114849078253,0.2741412211910284,-0.1983283164649512,-0.781195093472849,0.45136887886331534,-0.3517934350046022,-0.10744153273143286,1.0848673976597218,0.3477212990525995,-0.02607653195590444,-0.43186848348780993,-0.7423811894616381,0.4049254278868133,0.03590717118116332,-0.8392164113535792
1561-u_n.wav,-189.37306375637334,0.9257883743284675,-0.26657499202642754,-0.31949277266117804,-4.774723804158001,0.7414404566099493,-0.02178579558232218,0.02996012952925753,13.940036600231377,0.8044491768320852,0.05972445380993869,0.0029037280790507047,-9.05517410642484,1.2879986257742573,0.09288489106402971,-0.06859236926169965,-5.551807005630136,0.8642905905791148,0.009824581039502709,-0.33293718662537586,-3.684709409687333,0.682642430513917,0.14475131855026915,0.25369684568218354,-4.970072032212806,1.1408829956688382,0.37639244486757195,0.10326036385190207,-3.292966502169558,0.7030005295274788,0.07408243685537587,-0.3645747794086893,-5.497763459131009,0.6376371089582251,-0.1613677112479854,0.35531913184711517,-4.090516597190057,0.732802554686524,-0.17499991959201655,-0.060651378196821426,-1.1723969774861596,0.6140985338118965,-0.028447116643657597,-0.31502790140731607,1.9303659269624462,0.4754004362752164,-0.1504913763354156,-0.047548125647254746,0.0017407435403093217,0.47631367528854407,0.41732014376614884,0.025853325629940027
