file_name,MFCC_1_mean,MFCC_1_std,MFCC_1_skew,MFCC_1_kurt,MFCC_2_mean,MFCC_2_std,MFCC_2_skew,MFCC_2_kurt,MFCC_3_mean,MFCC_3_std,MFCC_3_skew,MFCC_3_kurt,MFCC_4_mean,MFCC_4_std,MFCC_4_skew,MFCC_4_kurt,MFCC_5_mean,MFCC_5_std,MFCC_5_skew,MFCC_5_kurt,MFCC_6_mean,MFCC_6_std,MFCC_6_skew,MFCC_6_kurt,MFCC_7_mean,MFCC_7_std,MFCC_7_skew,MFCC_7_kurt,MFCC_8_mean,MFCC_8_std,MFCC_8_skew,MFCC_8_kurt,MFCC_9_mean,MFCC_9_std,MFCC_9_skew,MFCC_9_kurt,MFCC_10_mean,MFCC_10_std,MFCC_10_skew,MFCC_10_kurt,MFCC_11_mean,MFCC_11_std,MFCC_11_skew,MFCC_11_kurt,MFCC_12_mean,MFCC_12_std,MFCC_12_skew,MFCC_12_kurt,MFCC_13_mean,MFCC_13_std,MFCC_13_skew,MFCC_13_kurt,MFCC_14_mean,MFCC_14_std,MFCC_14_skew,MFCC_14_kurt,MFCC_15_mean,MFCC_15_std,MFCC_15_skew,MFCC_15_kurt,MFCC_16_mean,MFCC_16_std,MFCC_16_skew,MFCC_16_kurt,MFCC_17_mean,MFCC_17_std,MFCC_17_skew,MFCC_17_kurt,MFCC_18_mean,MFCC_18_std,MFCC_18_skew,MFCC_18_kurt,MFCC_19_mean,MFCC_19_std,MFCC_19_skew,MFCC_19_kurt,MFCC_20_mean,MFCC_20_std,MFCC_20_skew,MFCC_20_kurt
2019-phrase.wav,-9.276866109996307,7.082289450352592,-0.2224938228467043,-0.8208360799151815,3.123368002468629,9.786242556568206,0.28567804162378063,-0.6822359045542052,-0.7601540293998834,10.679485149086977,-0.6594053207469005,-0.24907086980085813,-3.8907165656366,8.213485035466489,-0.09863023988408119,-0.270238637842406,4.250601349125912,8.37897500794999,-0.0002783690981887413,0.1928142399954793,-4.0089168868357,8.84534218180811,0.01928590718985536,-0.3320334011661945,2.5378093840554357,8.59630187561442,-0.011397268140700946,-0.14837707240208564,-2.4099914317087427,8.4987569456457,0.2701738299058797,0.4718855307698808,1.8106382831862968,8.25282955649619,-0.49772847800838266,1.0571202886287638,-2.010339281709138,8.211097055969951,0.49622541593438374,0.7467125415931593,1.9140364442803774,7.220541572267923,-0.27805195941831157,0.6973037222855023,-1.7633235478637421,6.64383465174489,0.09377709540410188,0.3162732318821999,1.063675268893925,5.725789532056388,-0.20044325892899656,0.2553595809388858,-1.0122566514750715,5.2695809463947265,0.2524384304481067,0.380068743638204,0.6771717742227427,4.607330520693045,0.29641151010414274,0.6718700966199664,-0.47125366970715,3.573550374091483,-0.37556020768536036,1.6731065409736834,0.1597296431754352,2.800277070337585,-0.20389637329546725,0.6318432719378042,0.015543092722243539,2.163457875709977,0.3819539753789987,1.1856125141658422,-0.03983958664906734,1.6069972330662665,-0.17952364901954967,0.9724278335507153,0.01889623463701843,1.1627608353502308,-0.35105027782541187,0.5080486416181595
2329-phrase.wav,-8.44835340175451,7.188566591681722,0.41474461744317553,-1.4696907688433722,8.080830136046075,10.25668922875254,0.016539075585735065,-0.9067525733560382,-4.317775449640395,10.471521984257926,-1.1054118810893285,1.4515821289311228,-1.1859492835572414,6.083466669147217,-0.43136265751251995,0.7943661609164998,1.7229366668614379,6.001472240836386,0.3328055012723219,0.7815163046892315,-1.888509445854773,5.824773460215403,-0.7515108996041326,1.1118466029442615,2.048568085600671,5.556853521276708,0.9492124020943437,2.347354400151419,-2.3328065801607933,5.60252295651115,-0.3492578107515013,0.7566772534015831,2.2014026883466724,5.470397159976578,-0.2627653376814307,0.2028061856546981,-2.101030702327721,5.190822273134427,0.2940663757492184,-0.13161495052816008,1.7184853737928758,4.86416609150337,-0.5230992118730102,0.20568512719248666,-1.5836940450201695,4.387653398958923,0.44309285283777733,0.7508059556588349,1.2878093272970434,3.9516660782963493,-0.16629635422951264,0.8532037248602875,-0.9839393180533592,3.7451681521278894,0.20413557556433,0.9080862165139236,0.6765557560628574,3.0416007578483617,0.0418601220020083,0.40503832705087905,-0.5359532308519671,2.4193510511610548,-0.15998493327973387,-0.25184970931675554,0.2446766925759188,2.0800531301715703,-0.006725370250257466,0.251374842860169,-0.1380517764833936,1.6387012264351046,0.35692352883131934,-0.23975810693278943,0.06790345748314601,1.4639240483966154,0.44226998390902206,0.12056366027604781,-0.029601100793010315,0.9724242191179405,-0.3647483045453345,0.4381546103886915
1008-phrase.wav,-4.847129674236241,3.536240716295291,-0.12295535932602523,-1.3816459328392519,-0.9978170382545183,4.662322529340025,0.010806707836232294,-0.4744385193422773,-0.22722026060678457,6.120916847449523,-0.3804028936992282,-0.542303928046791,-1.3591049044540053,7.161934433029332,0.3784568429104641,0.10191242816253077,1.9893195002486832,7.230699743239021,-0.5372240973301404,0.39759033414552114,-2.8223795130848885,7.653586949770564,0.15144741885585222,0.13883912313702718,1.067832636362628,6.893387071832135,-0.02696204081636384,0.12560639621621217,-1.0611362298852518,6.91054229270484,-0.14709538928175817,-0.1703369831858228,0.20302818673417722,6.648017522946244,0.027521763340833335,-0.2770211966180498,-0.2909477374467411,5.841640044376312,-0.04392828850001023,0.4170547587718172,0.3407758239068483,5.602119667739531,-0.19544195216659913,1.489434396979055,-0.26428524177325424,5.068783243513711,0.6081254370371958,2.0079969292828466,0.05889406352254891,4.324602331691666,-0.49695045560932205,1.1982084501850423,-0.35148618566362483,3.74033532829429,0.5894822575094025,1.3884468703310873,0.2295179087080453,3.08782278322118,0.18086291428235524,1.7934912263921001,-0.10022328701850625,2.5254505020013545,0.018611923785931267,2.4457150915861483,0.08340986044587265,2.1999947127596027,0.6827139032150293,3.0785898928549305,0.05864918424110655,1.61743621771984,-0.600102305425992,1.7085214722216868,-0.0655782011625553,1.4595513416616968,-0.08400892239162824,1.8671997650315335,0.01928480948860708,0.9297752620279266,0.10771091303793925,2.359860566173836
2091-phrase.wav,-6.360686802039189,4.498012215448652,-0.45856931038234233,-0.6958172037469548,0.5366551409608551,6.277894240523266,1.0228569088029593,0.13501570917065386,-1.140370685021792,7.914386880563163,-0.7388358560505999,-0.15401102039121684,-1.7678579466617002,7.602689385986226,0.26666939235348835,0.09149417944846094,2.717689190006682,7.221897100931968,0.22965926216174565,0.14313996499471715,-4.0698864634015735,7.386912062881922,-0.30516491141500757,0.21297855714835423,2.6365939703903027,7.267624842820803,0.11283475463402394,-0.16326408519704794,-1.89812073183379,6.694935389439897,0.02813238083699797,-0.06759396802729523,0.7364659902240549,6.337019542207252,0.06903085441760994,0.4750471971056873,-1.0063406095973082,5.839669185526431,-0.023352549025755204,0.26998726880242785,0.8029779663575547,5.606674256941491,-0.14936724682661945,0.5440175977112518,-0.822904582960265,5.063952611899243,0.21848777131883176,0.057270592973959644,0.8219443745778076,4.194602839877441,-0.1872328435433918,1.45643359876469,-1.0920772038134081,3.549973299398521,-0.08107269331320589,1.5835758505515916,0.7644728468331907,3.087407651859833,0.40981034235206765,0.6275211662490894,-0.4168694808397309,2.4023245803084654,-0.07363848721060036,0.4341900715067806,0.15335213921831117,1.808039730180648,0.26826634767769153,0.6663357334588746,-0.036036480840994096,1.475145962366278,-0.33370537508370784,0.888296491836047,-0.001308805202799184,1.3055453090072473,0.28448192850842136,0.9619553812853003,-0.0217931469569781,0.8844177521978664,-0.5553499737943643,0.5861804357035107
1713-phrase.wav,-5.25268947205565,5.90552721494045,0.4893522521558119,-0.08963131322471618,-3.346903012142525,6.753591298296783,-0.35018587776343724,0.3240221518956439,2.5919797429898837,8.755873553916238,0.005505857846359845,-0.2601037756999802,-4.344172249913115,9.90567318629752,0.07452740622563155,-0.5332466935855025,4.97140954815791,9.67428035384479,-0.21568705566942442,-0.0740418658831774,-5.8524963060007975,10.076649020730578,-0.043296022482337645,-0.26112087415786167,3.767172586374186,9.289532828323207,0.044125062183983904,0.2929455380200148,-3.4308406401358478,9.273505885195318,0.32247158701321943,0.7189565359839118,2.2531117629763244,8.443457206574033,-0.7125930007549359,1.5782136151423272,-1.9092582239693887,7.775222324355615,1.4001257518055863,3.870406644070603,1.4671232767134637,7.52058673890958,-1.3605337453093354,3.600243772167766,-1.0937706065979822,6.528524898044631,1.0245613889465768,2.0762392803840184,0.3470207146696142,5.357759843999309,-0.8762097523804087,1.1190709417332965,-0.0845310850454883,4.83200418789147,0.7642883326927469,1.2687278194507963,0.020636504029368466,4.154991289092461,-0.23347162686534076,2.573746583681684,0.09916815854743248,3.319770446046621,0.4803245786790758,2.035197077988964,-0.09351338309378518,2.7852451520245176,-0.1678251558737107,1.3182353281495942,0.09360231772308472,2.1454819123739366,0.1927463459107312,1.9156784150647344,-0.07745397298571628,1.6036943477620675,-1.029033807416241,2.4404513050169214,0.027093776862497802,1.1998766611089398,0.19430243616113319,2.051291564892529
1119-phrase.wav,-7.80253111127278,4.567245975529037,0.2391168624586154,-0.8543638093132802,-0.8722010884919892,5.749039881588324,0.45477264793313055,0.19659253083090533,-1.2108718883084215,7.3100525752686565,-0.029947627100018238,-0.27185581067501197,-1.9217864719421967,6.963012867793664,-0.018582005435485046,2.089546497171355,1.3763168895374174,7.12302517548088,0.12046420615686385,2.200740743635502,-2.132492436274238,7.437284298888025,-0.5447551512315127,1.7520366828786553,1.57705825165562,7.4585083322247145,0.3914692483948793,1.3607979171444162,-1.3517177352438803,6.954521500694518,-0.05726159638661827,1.6134789637230353,0.5222130894013071,6.4025804157044615,0.0991145126400108,1.048788241289941,-0.9078997902572155,6.074703216735746,0.036236809224131125,0.5563290071738161,0.3647509433653043,5.6173813685421,0.12325416852539622,0.5329398181821339,-0.7303771611141122,5.068078683081123,-0.3828686794013686,0.9925130685584258,0.40610657773264075,4.365579344820183,0.6802346467948577,1.4996593393662518,-0.561457207987247,3.780923739003542,-0.6021092233817813,1.2982449210860754,0.2522493547071581,3.4115593796304,0.8977622158831702,1.6681121054681807,-0.224557588055082,2.8556080072602157,-1.1559523910577412,2.961223286655925,0.02004601697073029,2.50992083985806,0.4211287539035768,0.961413249228066,-0.03265561033445213,1.904335021386645,-0.6377002450062573,0.9962733242925075,-0.038917316172433936,1.3084526113455428,-0.06336302805841496,0.39053930211262156,0.017509547880162363,0.8911367567316375,-0.36624551991306303,0.9301326732409785
1350-phrase.wav,-5.570349270312322,4.108227888459672,-0.47996425048853,-0.869953492424242,0.6546716769329376,4.895501304846543,0.3620788303743815,-0.7685866043865532,-0.4929034967803293,6.69995996238238,-0.3529728287129012,-0.510016348608409,-2.7895300504725635,5.829144993794842,-0.6602766842701483,0.04251048984463068,2.6913985405531196,6.592381415044057,0.4491656582964854,0.674634374123809,-3.0220547321769926,7.082902407194968,-0.02803586357713619,-0.25326828852653627,1.689903588593006,6.714133678046966,-0.48639480145515607,0.5311094781833874,-1.5392448709656794,6.656712567917516,0.5687259606805032,0.7343073759081777,0.6352857055970365,6.338230624637095,-0.5198466268505918,0.6149857064827127,-0.9048206581009759,6.111865920924065,0.7531557750004089,0.6870580059758069,0.3370090296698941,5.69193249055007,-0.8539358346669021,0.789900908529626,-0.6120801448408101,5.374105153645641,0.48917518209512095,0.2749714402111616,0.5835460361093283,4.589263858641744,0.06062676662925214,0.3925761375390415,-0.56694852563863,3.852964985822468,-0.08388027286897196,0.7638470278010545,0.2690123159438372,3.4899448546788663,0.616952986924818,1.2736813862754994,-0.13848983497462342,2.7305117592957298,-0.12318568602372457,0.7274168150161837,-0.025126687680474626,2.2820734954971256,0.28035720964413574,0.2548840947265254,-0.05200069429766803,1.9191535285973376,0.07286777122622357,0.4441019743863759,0.018517791376345686,1.5576481320281081,-0.28680315460510647,0.06978418691403876,-0.0409690444280083,1.050705338857754,0.3507654140825386,0.6408229615095142
2259-phrase.wav,-6.847257062206777,4.698113962224686,-0.1210576385949173,-0.5331443621077088,1.0982636034990965,6.379295394677566,0.27563099335953556,-0.4229921180876537,-1.9891379083287013,8.119052158410643,-0.2609031082505595,-0.7454763159056248,-1.1871107161003218,7.7225245540690635,0.05819607019012194,-0.5038630922416631,1.789655025839136,7.643984171349142,-0.2105191943034241,0.15523641534403776,-3.666968529311459,7.230488148057367,0.2402837661582192,-0.28888111585209275,2.5157295214326196,7.039479997115415,-0.22325423640927688,-0.3903023569337303,-2.294350944626867,6.734294802621438,-0.07533989699888285,0.003475690258398334,1.2884448174847645,6.446516957447491,0.37238813697517276,1.2538564314426646,-1.2579641450991792,6.369513292579037,-0.43567205000722065,1.7627453540574018,0.9851478965262349,5.69173806746852,0.053073173752700153,0.6719701283525819,-0.809735362491246,5.212469389026094,0.2904005790672544,0.2981723653156827,0.7263789917996384,4.647630625858196,-0.4934142941081072,0.16163764867669705,-0.679286740929558,4.376505420573774,0.42718612073909157,1.2644591711764228,0.4956904969523462,3.7187563181015864,0.09509440823946283,1.6618744912955137,-0.35260145150365707,3.2782743261381873,-0.047392369202837244,0.3138745023926859,0.21299515963856425,2.398631828968499,-0.273472739029356,0.046264457914833024,-0.015182713957063942,1.9120174843711315,0.41050525141209027,0.25570913922423166,-0.02718022499191627,1.473349064064208,-0.5654536531680715,0.7293951511488714,0.027092836476768252,1.0417191189334463,-0.15594990970722708,1.197989280656417
2486-phrase.wav,-5.604874654139361,3.282245298327054,0.19942197657218536,-0.9176771611640908,-1.6729395725251583,4.096999223112934,0.060615126208734216,-0.7387845596397762,0.27758639900202164,5.662619590844192,-0.19323680358037448,-0.6779794286974732,-2.0800952522105045,6.135596162730092,0.16140358614403108,-0.36468997736939324,1.9794806989977198,6.680180917603766,0.004519120835851088,0.7475105337075281,-2.466244340403361,7.110588529856307,0.1819459193390747,0.24532363650756928,1.2738628089427948,7.086715873197602,-0.6191233796050766,0.7902544291602891,-1.6404910011405356,7.1131667022782725,0.8374415291377524,1.8319577354362018,0.7274755423239776,6.666763459312392,-0.679287701398373,1.3753286330456689,-1.060649656470907,6.195205857125752,0.16098273310219904,0.32294543610837545,0.6012755618169066,5.821374361420777,-0.007888718357096435,0.40836172562580764,-0.3950306106819198,5.136765528117284,0.10498770061548705,0.20734834347917674,0.29190861262129925,4.4810750492290055,0.03397428959990439,0.44714780670634635,-0.4610960053677641,3.9017937971991543,-0.28916572732208673,0.6780989901248109,0.24447062846830403,3.2700346541062797,0.5985786392463677,1.459322522831921,-0.2804992831406299,2.654718917097716,-0.5281590143025502,1.0155735147453964,-0.039136818997310856,2.321359078072161,0.16463826935840226,0.8001661532293025,-0.0234045532315884,1.9295033694685142,0.07863137555672835,1.3282584030571192,-0.020874283046283748,1.2988980641985437,0.1913769708760407,0.6331445362738264,-0.007421637023275906,1.08006124110337,0.31106247448245344,0.9091501378473974
1612-phrase.wav,-8.505271891268288,3.449210036048691,0.39194488780765335,-0.4042174135547594,2.0160077684899655,4.5215637093507794,0.2310333171130931,-0.7363343234482986,-3.2731754836603635,5.6560489319998295,-0.3849506615294031,-0.7574306331887937,0.9090942960323357,5.8670267849175035,0.23879184085923544,-0.010812908205063643,-0.0998565504645429,5.757595744039915,0.028866891872726785,0.1958452846376777,-0.9329945659492074,6.100233001768868,0.38382440723552286,-0.13403212313648583,0.12695464746254242,6.21408866053154,-0.38531524872143613,0.15441379185187465,-0.5925141116831361,6.3699562666159295,0.22190637969821067,0.13610122171164196,-0.18403753311168863,6.0581834306241555,-0.3336638892668805,0.0052367311610495015,-0.15746314051311192,5.749865702019452,0.2604151464062949,0.3378914224499203,0.10218235451114792,5.38878342589243,-0.36644063357442963,0.3969476345209184,0.19741531736331006,4.874980440336464,0.5836023478047435,0.3331947324123732,0.14874387123599284,3.915394811524304,-0.4393359884973123,0.3003278594895078,-0.24360294359531712,3.368029116270676,0.45934764238249315,0.7573142951513412,-1.731143537456137e-05,3.2010486585309614,0.23890083672849083,-0.10332924359802886,-0.03729252268492088,2.61313003023462,-0.05650313232698921,-0.10248485672089913,-0.15662971089548638,1.8922276366610447,-0.14977180757023842,0.8702001244205233,0.0787239814994902,1.6078772517433733,0.1992968548869459,0.31210157374871894,-0.05882475987394772,1.191409630466452,-0.5567484466916434,1.0081227302522873,0.03213478019461036,0.9582249105558472,0.13217026401922516,0.49066260183861665
